,countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
9916,RUS,Russian Federation,Russian Ruble,1996,1515999.5,1507701.25,148.020847,66.12852478027344,1894.0,2.9435622692108154,1092108.25,1343485.625,1402383.25,1379889.0,14600394.0,0.22588999569416046,0.34097814559936523,0.3278038799762726,1954309.0,1366789.5,1752685.75,19760332.0,0.9343934655189514,0.594531238079071,0.5654699206352234,0.5192491412162781,0.009999999776482582,0.03176051378250122,5.12083333333333,0.2555290460586548,0.28157877922058105,0.2861689329147339,Benchmark,Benchmark,Market-based,Regular,Lower bound,0.6621347327502661,,0.4896591901779175,0.18217219412326813,0.30178725719451904,0.13717633485794067,-0.08301021158695221,-0.027784788981080055,0.3018118143081665,0.3947519063949585,0.18043376505374908,0.4686136841773987,0.533825695514679,0.3173627257347107,0.26496225595474243
9917,RUS,Russian Federation,Russian Ruble,1997,1461815.375,1465640.0,147.730019,65.03939819335938,1951.0,2.9981508255004883,1081581.125,1337108.5,1360878.875,1350722.125,13970656.0,0.20929080247879028,0.33059611916542053,0.3231929838657379,1981300.75,1405447.5,1770967.125,19408306.0,0.8958384990692139,0.6051239371299744,0.5736255049705505,0.5192491412162781,0.009999999776482582,0.030836084857583046,5.78483333333333,0.2825029492378235,0.29967692494392395,0.30193030834198,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.5009275674819946,0.18917831778526306,0.29981529712677,0.13647620379924774,-0.09589590132236481,-0.030501462519168854,0.3276147246360779,0.3723698854446411,0.2071307748556137,0.4659247398376465,0.512060821056366,0.33115607500076294,0.27975669503211975
9918,RUS,Russian Federation,Russian Ruble,1998,1382740.125,1329591.875,147.360604,64.1117172241211,1946.0,3.0537514686584473,1026908.5,1175569.375,1288702.875,1235498.875,13376811.0,0.19433435797691345,0.30054858326911926,0.2807818353176117,1875403.0,1374731.0,1537384.125,19037728.0,0.8620614409446716,0.5830255746841431,0.5068733096122742,0.5192491412162781,0.009999999776482582,0.030007008463144302,9.705083333333334,0.20018969476222992,0.21174971759319305,0.22086825966835022,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.5065368413925171,0.12032454460859299,0.32463228702545166,0.13651928305625916,-0.07112564146518707,-0.01688733510673046,0.24875079095363617,0.2916032373905182,0.12441784143447876,0.4285043776035309,0.49742263555526733,0.22579704225063324,0.1975863128900528
9919,RUS,Russian Federation,Russian Ruble,1999,1464833.375,1277745.875,146.91591499999998,64.61367797851562,1964.0,3.1103835105895996,992434.4375,1141956.375,1373771.625,1200019.75,12678079.0,0.2084423154592514,0.2674891948699951,0.24744746088981628,1994511.75,1353132.75,1498766.625,18697888.0,0.8335844874382019,0.6186774969100952,0.49304407835006714,0.5192491412162781,0.009999999776482582,0.02928793989121914,24.6199,0.13395732641220093,0.1436212956905365,0.1644163727760315,Benchmark,Benchmark,Market-based,Regular,Lower bound,,70.55555555555556,0.4888817071914673,0.12459953874349594,0.3381333649158478,0.14763861894607544,-0.05211843550205231,-0.047134798020124435,0.17874440550804138,0.20776484906673431,0.06920304149389267,0.41138625144958496,0.48433029651641846,0.13525225222110748,0.12633587419986725
9920,RUS,Russian Federation,Russian Ruble,2000,1688462.25,1445962.875,146.404903,65.05939483642578,1982.0,3.1680655479431152,1042895.5625,1280766.25,1592455.625,1375882.125,11794515.0,0.19191868603229523,0.3017348051071167,0.2701827585697174,2194873.5,1433640.375,1771891.5,18437508.0,0.8160011172294617,0.6756738424301147,0.5784805417060852,0.5192491412162781,0.009999999776482582,0.02880488708615303,28.129166666666666,0.15194079279899597,0.16425396502017975,0.19010867178440094,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.45637398958206177,0.17288590967655182,0.30160924792289734,0.1910751461982727,-0.05342000350356102,-0.06852424144744873,0.19099052250385284,0.21823856234550476,0.09285347163677216,0.39178863167762756,0.46095600724220276,0.19714494049549103,0.17609359323978424
9921,RUS,Russian Federation,Russian Ruble,2001,1614941.625,1482249.5,145.83072099999998,65.76376342773438,1980.0,3.1798532009124756,1101356.0,1354821.125,1533114.25,1410114.0,11015860.0,0.1718415766954422,0.3176891505718231,0.29289790987968445,2306617.25,1530086.0,1934821.875,18235180.0,0.8030216097831726,0.710579514503479,0.6321238279342651,0.5192491412162781,0.009999999776482582,0.02851378358900547,29.168525,0.18243743479251862,0.2014206349849701,0.21898996829986572,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.48849064111709595,0.17974799871444702,0.2925497591495514,0.17603467404842377,-0.06528457999229431,-0.07153845578432083,0.21977092325687408,0.28390634059906006,0.12009911984205246,0.40232372283935547,0.4547681212425232,0.2533392012119293,0.22699354588985443
9922,RUS,Russian Federation,Russian Ruble,2002,1642798.875,1515788.375,145.2157,66.17619323730469,1982.0,3.1916844844818115,1169123.75,1397940.125,1567320.875,1462044.375,10395212.0,0.1755155473947525,0.3198302090167999,0.2911570370197296,2416038.0,1634766.0,2019626.25,18056172.0,0.7917465567588806,0.7451063394546509,0.6605558395385742,0.5192491412162781,0.009999999776482582,0.028277702629566193,31.34848333333333,0.20216524600982666,0.22200199961662292,0.23798754811286926,Benchmark,Benchmark,Market-based,Regular,Lower bound,,,0.5119213461875916,0.15650443732738495,0.28772857785224915,0.17970778048038483,-0.06912767887115479,-0.06673450767993927,0.2357068806886673,0.32335665822029114,0.14248861372470856,0.40724554657936096,0.45689141750335693,0.28426048159599304,0.23528419435024261
9923,RUS,Russian Federation,Russian Ruble,2003,1772241.375,1667651.0,144.610882,66.6292495727539,1993.0,3.2035598754882812,1253904.25,1523131.5,1702940.75,1609139.625,10698791.0,0.1905648410320282,0.3279901146888733,0.29471731185913086,2592309.0,1735209.375,2182418.0,17942146.0,0.7865828275680542,0.7954214811325073,0.7101866602897644,0.5082308053970337,0.010958450846374035,0.028137993067502975,30.692024999999997,0.23343037068843842,0.25518232583999634,0.2700575888156891,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5061758160591125,0.16731132566928864,0.2730630934238434,0.19569805264472961,-0.07144133746623993,-0.07080692052841187,0.26770466566085815,0.35649028420448303,0.16989628970623016,0.42552450299263,0.4988382160663605,0.31427913904190063,0.25853675603866577
9924,RUS,Russian Federation,Russian Ruble,2004,1981302.625,1883161.875,144.08064299999998,67.59904479980469,1993.0,3.2154793739318848,1377130.0,1689238.875,1911916.5,1827247.125,11078314.0,0.19670239090919495,0.35418903827667236,0.3090629279613495,2778331.5,1898214.0,2402600.0,17888754.0,0.7890661358833313,0.8434027433395386,0.7734931111335754,0.5012374520301819,0.01568855345249176,0.028148962184786797,28.813741666666665,0.2869454622268677,0.3121083080768585,0.3265705406665802,Interpolated,Benchmark,Market-based,Regular,Regular,,75.5555555555556,0.5057123303413391,0.17080822587013245,0.247951477766037,0.21556057035923004,-0.07814233750104904,-0.06189028546214104,0.32254722714424133,0.4231353998184204,0.21433348953723907,0.4620668292045593,0.5292490124702454,0.3820209205150604,0.32355040311813354
9925,RUS,Russian Federation,Russian Ruble,2005,2219835.25,2166315.0,143.672116,68.71581268310547,1989.0,3.2274434566497803,1537229.375,1894391.125,2180122.0,2119115.0,11525772.0,0.20369237661361694,0.3933999538421631,0.32622745633125305,2955483.25,2070606.875,2623236.0,17880848.0,0.8030351400375366,0.8813353180885315,0.8296101093292236,0.49434229731559753,0.02129295840859413,0.028407022356987,28.284441666666662,0.3294035792350769,0.3538771867752075,0.36406490206718445,Benchmark,Benchmark,Market-based,Regular,Regular,0.6417147762784396,87.7777777777778,0.5030587911605835,0.16854287683963776,0.22235225141048431,0.24456800520420074,-0.08514616638422012,-0.05337570980191231,0.35792359709739685,0.45921194553375244,0.26487869024276733,0.4650106132030487,0.5470530986785889,0.4291941523551941,0.3725217580795288
9926,RUS,Russian Federation,Russian Ruble,2006,2567160.0,2536100.0,143.403256,69.61443328857422,1998.0,3.2414486408233643,1760063.75,2195345.0,2512016.75,2465151.5,12420202.0,0.22039251029491425,0.4308343231678009,0.3585270047187805,3196456.25,2266452.0,2924173.5,17948068.0,0.8276268839836121,0.9287221431732178,0.9010401964187622,0.5036163330078125,0.023816969245672226,0.028994545340538025,27.190958333333334,0.3690326511859894,0.39793649315834045,0.40550172328948975,Interpolated,Benchmark,Market-based,Regular,Regular,,76.6666666666667,0.4924105703830719,0.17657385766506195,0.2215673327445984,0.24573083221912384,-0.09828357398509979,-0.03799904137849808,0.3977837860584259,0.5148093104362488,0.30513623356819153,0.49854421615600586,0.5695797204971313,0.4748053550720215,0.41312679648399353
9927,RUS,Russian Federation,Russian Ruble,2007,2958582.25,2983108.5,143.266212,71.15825653076172,1999.0,3.255514621734619,2068417.25,2617605.5,2894324.5,2886238.0,13363214.0,0.24004173278808594,0.4753035306930542,0.4070262312889099,3469276.75,2518618.5,3332574.75,18109160.0,0.8622515201568604,0.9745731353759766,0.9928402304649353,0.5190645456314087,0.022704318165779114,0.02989043854176998,25.580845367540434,0.4114961326122284,0.45344847440719604,0.4547189474105835,Interpolated,Benchmark,Market-based,Regular,Regular,,83.3333333333333,0.49160292744636536,0.19027824699878693,0.22504524886608124,0.22597047686576843,-0.11268843710422516,-0.020208487287163734,0.4464569389820099,0.6114543080329895,0.33512553572654724,0.5397080183029175,0.6149198412895203,0.561679482460022,0.4594734013080597
9928,RUS,Russian Federation,Russian Ruble,2008,3348542.75,3425707.5,143.248764,71.4336166381836,1997.0,3.269641876220703,2404085.25,3049102.25,3296886.25,3311517.75,14336653.0,0.2624708116054535,0.5210593342781067,0.45615386962890625,3651342.75,2734153.5,3636184.5,18312350.0,0.8984056115150452,1.0020697116851807,1.0583157539367676,0.5285962820053101,0.021635020151734352,0.0309749823063612,24.852875,0.4568101763725281,0.5086942315101624,0.5064466595649719,Benchmark,Benchmark,Market-based,Regular,Regular,,83.3333333333333,0.48729613423347473,0.1947798728942871,0.23868075013160706,0.24059472978115082,-0.11665917187929153,-0.04469228908419609,0.5028717517852783,0.7020748257637024,0.3627699017524719,0.5873982906341553,0.6911388039588928,0.6579198837280273,0.5171043872833252
9929,RUS,Russian Federation,Russian Ruble,2009,3028131.0,3053677.75,143.326913,69.82052612304688,1974.0,3.283830165863037,2404832.5,2797949.25,2975433.0,2974964.75,14483429.0,0.2738904058933258,0.47213390469551086,0.43152540922164917,3365775.25,2625932.0,3089491.75,18386216.0,0.9062491059303284,0.9354033470153809,0.9105942249298096,0.5688903331756592,0.009999999776482582,0.03160995617508888,31.7403583333333,0.37988269329071045,0.41493624448776245,0.41500163078308105,Interpolated,Benchmark,Market-based,Regular,Lower bound,,84.4444444444444,0.5298922657966614,0.13214167952537537,0.2784643769264221,0.19489984214305878,-0.08894199132919312,-0.04645618423819542,0.4234170913696289,0.6293713450431824,0.2970406711101532,0.5208511352539062,0.6462602615356445,0.5436489582061768,0.32894861698150635
9930,RUS,Russian Federation,Russian Ruble,2010,3404144.5,3468686.25,143.479274,70.37236785888672,1976.0,3.2980799674987793,2598524.75,3121567.25,3362000.75,3367140.25,14651546.0,0.27718114852905273,0.5150240063667297,0.4604535698890686,3517360.5,2720015.25,3366688.75,18488934.0,0.9250667095184326,0.9615395069122314,0.9760615229606628,0.5370755195617676,0.01726393774151802,0.03197065740823746,30.3679153383059,0.40830743312835693,0.45801448822021484,0.4573154151439667,Interpolated,Benchmark,Market-based,Regular,Regular,,87.7777777777778,0.5135189294815063,0.15533728897571564,0.25821155309677124,0.21426597237586975,-0.10374689102172852,-0.03758680820465088,0.4537201225757599,0.7049639225006104,0.31799280643463135,0.5502703189849854,0.6555399894714355,0.6343755722045898,0.4163559079170227
9931,RUS,Russian Federation,Russian Ruble,2011,3860054.25,3970287.0,143.703025,71.36231231689453,1979.0,3.3126299381256104,2871327.5,3532522.25,3841903.25,3904608.5,14850185.0,0.28033947944641113,0.5848243236541748,0.5076982975006104,3667347.0,2864443.75,3676628.5,18637374.0,0.9448208808898926,0.9822409152984619,1.044334888458252,0.5470338463783264,0.023931164294481277,0.03256910666823387,29.3823413709302,0.48232772946357727,0.5340214967727661,0.5254454612731934,Benchmark,Benchmark,Market-based,Regular,Regular,0.7361161028038838,90.0,0.49124836921691895,0.16933701932430267,0.2441204935312271,0.23062238097190857,-0.11301268637180328,-0.022315554320812225,0.5352237224578857,0.758508563041687,0.3758840560913086,0.5741317272186279,0.6934525370597839,0.7221613526344299,0.5236033201217651
9932,RUS,Russian Federation,Russian Ruble,2012,4151727.25,4283519.5,143.993892,72.05072784423828,1982.0,3.3273253440856934,3117373.5,3842701.0,4116768.25,4164129.0,15563808.0,0.28187987208366394,0.6091369390487671,0.5401025414466858,3801421.75,3050512.75,3895308.5,18802532.0,0.967334508895874,0.9988356232643127,1.0854600667953491,0.5509600043296814,0.02540501579642296,0.033263858407735825,30.8398313519917,0.4877900183200836,0.5368907451629639,0.5307844281196594,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7322513330475188,82.2222222222222,0.5116116404533386,0.1741846799850464,0.23701395094394684,0.2171582281589508,-0.11198268830776215,-0.027985841035842896,0.5287505388259888,0.7479198575019836,0.3993738293647766,0.5805756449699402,0.6776602864265442,0.727164626121521,0.5368740558624268
9933,RUS,Russian Federation,Russian Ruble,2013,4091233.0,4245878.0,144.325449,71.86064147949219,1980.0,3.3421671390533447,3077545.0,3829890.0,4048188.75,4102024.25,16298533.0,0.28310689330101013,0.5947272181510925,0.5373128056526184,3869290.5,3174258.25,3954949.25,18958342.0,0.9834722876548767,1.008864164352417,1.0936195850372314,0.57178795337677,0.021921303123235703,0.0338667668402195,31.8371436402813,0.5335186123847961,0.5674450993537903,0.5599978566169739,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7631144167180379,82.2222222222222,0.5032821297645569,0.1834082156419754,0.24696820974349976,0.2154301553964615,-0.11072448641061783,-0.0383642204105854,0.5891389846801758,0.7062249183654785,0.42017313838005066,0.5963563919067383,0.6935354471206665,0.7290111780166626,0.5086768269538879
9934,RUS,Russian Federation,Russian Ruble,2014,3996437.25,4074533.75,144.664841,70.89579010009766,1985.0,3.3571579456329346,3058662.75,3709629.75,3963539.75,3964161.0,17092118.0,0.28331542015075684,0.5694296956062317,0.5145576000213623,3896372.0,3204789.75,3923914.25,19089514.0,0.9945958852767944,1.0149452686309814,1.0839910507202148,0.5856031179428101,0.020821593701839447,0.03419048339128494,38.3782071444168,0.48141518235206604,0.5206617116928101,0.5205801725387573,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7674767952182868,84.4444444444444,0.5172090530395508,0.16421306133270264,0.2543698251247406,0.20467960834503174,-0.10228762775659561,-0.03818393871188164,0.5321320295333862,0.7050670981407166,0.37829282879829407,0.6137669086456299,0.7077950239181519,0.6131202578544617,0.42445793747901917
9935,RUS,Russian Federation,Russian Ruble,2015,3773719.0,3666054.0,144.98505699999998,71.73390197753906,1978.0,3.3722991943359375,2839651.25,3443304.75,3742054.5,3635605.25,18390230.0,0.29169631004333496,0.5010054707527161,0.457498162984848,3820211.0,2948908.25,3574894.5,19132186.0,0.9940115213394165,0.9880255460739136,0.9805461764335632,0.5759852528572083,0.019998840987682343,0.0341850146651268,60.9376501088952,0.3369101583957672,0.3651496469974518,0.3758411407470703,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7543245519637348,81.1111333333333,0.5136141180992126,0.1660393476486206,0.26745280623435974,0.17071640491485596,-0.0797392874956131,-0.03808341547846794,0.3795621991157532,0.49799129366874695,0.25500160455703735,0.5541027784347534,0.6304989457130432,0.4049798250198364,0.26933029294013977
9936,RUS,Russian Federation,Russian Ruble,2016,3686972.75,3655025.25,145.275383,71.7990951538086,1974.0,3.3875927925109863,2838093.25,3447291.25,3658863.0,3611563.5,18726002.0,0.2889333963394165,0.4947081506252289,0.45618224143981934,3831142.75,2903559.0,3530897.25,19183970.0,0.9945745468139648,0.9886687994003296,0.9663437008857727,0.5780907869338989,0.01821158081293106,0.03400503471493721,67.0559333333333,0.32134535908699036,0.3497064411640167,0.35428643226623535,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.744606795061586,81.1111333333333,0.5176923274993896,0.1686798632144928,0.2681427597999573,0.15207071602344513,-0.09068050235509872,-0.015905125066637993,0.36137422919273376,0.48183342814445496,0.24406321346759796,0.5494771003723145,0.6334107518196106,0.3925008475780487,0.24536611139774323
9937,RUS,Russian Federation,Russian Ruble,2017,3907709.5,3899889.25,145.530082,71.79987335205078,1979.0,3.403040885925293,3002587.5,3677293.25,3907709.5,3899889.25,19270074.0,0.284148246049881,0.5269481539726257,0.47795817255973816,3899889.25,3002587.5,3677293.25,19270074.0,1.0,1.0,1.0,0.5720651149749756,0.022121615707874298,0.033941563218832016,58.342801185172,0.37122610211372375,0.4037095606327057,0.40451908111572266,Benchmark,Benchmark,Market-based,Regular,Regular,0.7325136370670272,83.3333333333333,0.5107930302619934,0.17300640046596527,0.2591230571269989,0.17322050034999847,-0.09952336549758911,-0.01661965437233448,0.4145526885986328,0.5482679605484009,0.2858191132545471,0.5613384246826172,0.6697934865951538,0.4581257998943329,0.3010331392288208
9938,RUS,Russian Federation,Russian Ruble,2018,4234081.5,4131929.25,145.734038,72.1640853881836,1970.0,3.418645143508911,3090747.0,3755423.5,4233422.5,4131249.5,19335736.0,0.27000001072883606,0.5558849573135376,0.4858614504337311,3998750.75,3085735.0,3748752.5,19353774.0,1.0068737268447876,1.019353985786438,1.0134713649749756,0.5392012000083923,0.03329819440841675,0.034015145152807236,62.6681333333333,0.36071380972862244,0.39411526918411255,0.4038623869419098,Extrapolated,Benchmark,Market-based,Regular,Regular,,83.3333333333333,0.4957444369792938,0.16088995337486267,0.2523941099643707,0.19086334109306335,-0.08617716282606125,-0.013714717701077461,0.40328821539878845,0.5494319796562195,0.27709048986434937,0.5725969076156616,0.6747554540634155,0.45080047845840454,0.3405398726463318
9939,RUS,Russian Federation,Russian Ruble,2019,4197222.5,4161194.5,145.872256,71.67063903808594,1965.0,3.434407949447632,3170825.75,3847660.75,4195527.0,4133948.5,19423886.0,0.26478856801986694,0.5517857670783997,0.4939383268356323,4052184.5,3161028.0,3842578.0,19440892.0,1.015947699546814,1.0313808917999268,1.037233591079712,0.5392012000083923,0.031095214188098907,0.03421194478869438,64.7376583333333,0.3671720623970032,0.40350833535194397,0.40951892733573914,Extrapolated,Extrapolated,Market-based,Regular,Regular,,82.2222333333333,0.507328987121582,0.16372601687908173,0.25969213247299194,0.1789509356021881,-0.08654769510030746,-0.023150401189923286,0.4112629294395447,0.5737359523773193,0.2810370922088623,0.5768248438835144,0.6908112168312073,0.46880802512168884,0.34115898609161377
